subjid,event,meanamp
Per_Choice_162_rb.ept,CorrectFdbk,0.160097448
Per_Choice_162_rb.ept,CorrectFdbk,0.319215372
Per_Choice_162_rb.ept,CorrectFdbk,-1.944462657
Per_Choice_162_rb.ept,CorrectFdbk,2.437695515
Per_Choice_162_rb.ept,CorrectFdbk,-3.044338751
Per_Choice_162_rb.ept,CorrectFdbk,1.202723912
Per_Choice_162_rb.ept,CorrectFdbk,8.38211788
Per_Choice_162_rb.ept,CorrectFdbk,5.358414665
Per_Choice_162_rb.ept,CorrectFdbk,1.452521173
Per_Choice_162_rb.ept,CorrectFdbk,2.579397814
Per_Choice_162_rb.ept,CorrectFdbk,-3.265083107
Per_Choice_162_rb.ept,CorrectFdbk,2.536821007
Per_Choice_162_rb.ept,CorrectFdbk,-1.697466964
Per_Choice_162_rb.ept,CorrectFdbk,6.750685025
Per_Choice_162_rb.ept,CorrectFdbk,2.365442675
Per_Choice_162_rb.ept,CorrectFdbkFood,1.70022489
Per_Choice_162_rb.ept,CorrectFdbkFood,2.250518234
Per_Choice_162_rb.ept,CorrectFdbkFood,-6.581960671
Per_Choice_162_rb.ept,CorrectFdbkFood,0.160080903
Per_Choice_162_rb.ept,CorrectFdbkFood,-1.944455553
Per_Choice_162_rb.ept,CorrectFdbkFood,2.437696774
Per_Choice_162_rb.ept,CorrectFdbkFood,-3.044344874
Per_Choice_162_rb.ept,CorrectFdbkFood,1.202715801
Per_Choice_162_rb.ept,CorrectFdbkFood,5.358414665
Per_Choice_162_rb.ept,CorrectFdbkFood,1.452410065
Per_Choice_162_rb.ept,CorrectFdbkFood,1.758682705
Per_Choice_162_rb.ept,CorrectFdbkFood,-3.265012983
Per_Choice_162_rb.ept,CorrectFdbkFood,-1.697450355
Per_Choice_162_rb.ept,CorrectFdbkFood,2.365417709
Per_Choice_162_rb.ept,IncorrectFdbk,2.312916045
Per_Choice_162_rb.ept,IncorrectFdbk,-2.896956574
Per_Choice_162_rb.ept,IncorrectFdbk,5.009099131
Per_Choice_162_rb.ept,IncorrectFdbk,10.11214872
Per_Choice_162_rb.ept,IncorrectFdbk,5.399407507
Per_Choice_162_rb.ept,IncorrectFdbk,2.771768036
Per_Choice_162_rb.ept,IncorrectFdbk,3.082245319
Per_Choice_162_rb.ept,IncorrectFdbk,-2.90554363
Per_Choice_162_rb.ept,IncorrectFdbk,0.435137846
Per_Choice_162_rb.ept,IncorrectFdbk,1.393181815
Per_Choice_162_rb.ept,IncorrectFdbk,3.767206582
Per_Choice_162_rb.ept,IncorrectFdbk,-0.166277039
Per_Choice_162_rb.ept,IncorrectFdbk,-2.747634251
Per_Choice_162_rb.ept,IncorrectFdbk,3.463477017
Per_Choice_162_rb.ept,IncorrectFdbk,-1.652965273
Per_Choice_162_rb.ept,IncorrectFdbk,0.063157782
Per_Choice_163_rb.ept,IncorrectFdbk,-0.292439967
Per_Choice_164_rb.ept,CorrectFdbk,3.131750632
Per_Choice_164_rb.ept,CorrectFdbk,9.452162838
Per_Choice_164_rb.ept,CorrectFdbk,5.206803888
Per_Choice_164_rb.ept,CorrectFdbk,15.40262454
Per_Choice_164_rb.ept,CorrectFdbk,17.47490696
Per_Choice_164_rb.ept,CorrectFdbk,7.599942968
Per_Choice_164_rb.ept,CorrectFdbk,7.400535194
Per_Choice_164_rb.ept,CorrectFdbk,15.34294966
Per_Choice_164_rb.ept,CorrectFdbk,12.68310318
Per_Choice_164_rb.ept,CorrectFdbk,17.4991381
Per_Choice_164_rb.ept,CorrectFdbk,13.51547836
Per_Choice_164_rb.ept,CorrectFdbk,10.4918132
Per_Choice_164_rb.ept,CorrectFdbk,19.71217111
Per_Choice_164_rb.ept,CorrectFdbk,9.718970054
Per_Choice_164_rb.ept,CorrectFdbkFood,15.40261998
Per_Choice_164_rb.ept,CorrectFdbkFood,17.47490696
Per_Choice_164_rb.ept,CorrectFdbkFood,7.40057141
Per_Choice_164_rb.ept,CorrectFdbkFood,15.34294966
Per_Choice_164_rb.ept,CorrectFdbkFood,17.4991381
Per_Choice_164_rb.ept,CorrectFdbkFood,13.51547836
Per_Choice_164_rb.ept,CorrectFdbkFood,10.58054266
Per_Choice_164_rb.ept,CorrectFdbkFood,19.71217111
Per_Choice_164_rb.ept,CorrectFdbkFood,9.71895661
Per_Choice_164_rb.ept,IncorrectFdbk,5.453081221
Per_Choice_164_rb.ept,IncorrectFdbk,3.025120045
Per_Choice_164_rb.ept,IncorrectFdbk,13.56864445
Per_Choice_164_rb.ept,IncorrectFdbk,5.874400092
Per_Choice_166_rb.ept,CorrectFdbk,4.887384312
Per_Choice_166_rb.ept,CorrectFdbk,9.129181198
Per_Choice_166_rb.ept,CorrectFdbk,16.62122178
Per_Choice_166_rb.ept,CorrectFdbk,0.305249502
Per_Choice_166_rb.ept,CorrectFdbk,14.61743524
Per_Choice_166_rb.ept,CorrectFdbk,13.72478017
Per_Choice_166_rb.ept,CorrectFdbk,12.84357659
Per_Choice_166_rb.ept,CorrectFdbk,3.383610989
Per_Choice_166_rb.ept,CorrectFdbk,13.38595318
Per_Choice_166_rb.ept,CorrectFdbk,-0.232477952
Per_Choice_166_rb.ept,CorrectFdbk,1.307397479
Per_Choice_166_rb.ept,CorrectFdbk,6.038905445
Per_Choice_166_rb.ept,CorrectFdbk,17.11495296
Per_Choice_166_rb.ept,CorrectFdbk,-10.65091516
Per_Choice_166_rb.ept,CorrectFdbk,19.54269909
Per_Choice_166_rb.ept,CorrectFdbk,9.988457612
Per_Choice_166_rb.ept,CorrectFdbk,2.351347865
Per_Choice_166_rb.ept,CorrectFdbk,1.448187694
Per_Choice_166_rb.ept,CorrectFdbk,-0.184723318
Per_Choice_166_rb.ept,CorrectFdbk,7.405115026
Per_Choice_166_rb.ept,CorrectFdbk,4.97878125
Per_Choice_166_rb.ept,CorrectFdbk,-13.28884195
Per_Choice_166_rb.ept,CorrectFdbk,10.32793843
Per_Choice_166_rb.ept,CorrectFdbk,3.896527369
Per_Choice_166_rb.ept,CorrectFdbkFood,4.887384312
Per_Choice_166_rb.ept,CorrectFdbkFood,9.129181052
Per_Choice_166_rb.ept,CorrectFdbkFood,16.62122178
Per_Choice_166_rb.ept,CorrectFdbkFood,14.61743524
Per_Choice_166_rb.ept,CorrectFdbkFood,13.72478017
Per_Choice_166_rb.ept,CorrectFdbkFood,3.383610989
Per_Choice_166_rb.ept,CorrectFdbkFood,13.38595318
Per_Choice_166_rb.ept,CorrectFdbkFood,1.307397479
Per_Choice_166_rb.ept,CorrectFdbkFood,-10.65091516
Per_Choice_166_rb.ept,CorrectFdbkFood,2.351347865
Per_Choice_166_rb.ept,CorrectFdbkFood,1.448187694
Per_Choice_166_rb.ept,CorrectFdbkFood,-0.184723318
Per_Choice_166_rb.ept,CorrectFdbkFood,7.405115026
Per_Choice_166_rb.ept,CorrectFdbkFood,3.896527369
Per_Choice_166_rb.ept,IncorrectFdbk,-1.58496943
Per_Choice_166_rb.ept,IncorrectFdbk,6.494814592
Per_Choice_166_rb.ept,IncorrectFdbk,12.33934836
Per_Choice_166_rb.ept,IncorrectFdbk,-0.466220779
Per_Choice_166_rb.ept,IncorrectFdbk,6.636278275
Per_Choice_166_rb.ept,IncorrectFdbk,-2.231824659
Per_Choice_166_rb.ept,IncorrectFdbk,10.70260059
Per_Choice_166_rb.ept,IncorrectFdbk,0.431232189
Per_Choice_166_rb.ept,IncorrectFdbk,9.778347254
Per_Choice_166_rb.ept,IncorrectFdbk,5.29129071
Per_Choice_166_rb.ept,IncorrectFdbk,16.15721373
Per_Choice_166_rb.ept,IncorrectFdbk,9.141577992
Per_Choice_166_rb.ept,IncorrectFdbk,5.187508675
Per_Choice_166_rb.ept,IncorrectFdbk,1.196460177
Per_Choice_166_rb.ept,IncorrectFdbk,3.763228838
Per_Choice_166_rb.ept,IncorrectFdbk,11.90841823
Per_Choice_166_rb.ept,IncorrectFdbk,1.705050437
Per_Choice_166_rb.ept,IncorrectFdbk,0.279140642
Per_Choice_166_rb.ept,IncorrectFdbk,8.802944091
Per_Choice_166_rb.ept,IncorrectFdbk,15.53503212
Per_Choice_166_rb.ept,IncorrectFdbk,-2.806992986
Per_Choice_166_rb.ept,IncorrectFdbk,-3.924693245
Per_Choice_166_rb.ept,IncorrectFdbk,9.418905372
Per_Choice_166_rb.ept,IncorrectFdbk,-1.447762274
Per_Choice_167_rb.ept,CorrectFdbk,-1.44919118
Per_Choice_167_rb.ept,CorrectFdbk,1.207287755
Per_Choice_167_rb.ept,CorrectFdbk,3.792151645
Per_Choice_167_rb.ept,CorrectFdbk,11.6715926
Per_Choice_167_rb.ept,CorrectFdbk,4.389277161
Per_Choice_167_rb.ept,CorrectFdbk,11.55041548
Per_Choice_167_rb.ept,CorrectFdbk,6.367154715
Per_Choice_167_rb.ept,CorrectFdbk,-2.533667472
Per_Choice_167_rb.ept,CorrectFdbk,5.244916654
Per_Choice_167_rb.ept,CorrectFdbk,6.122725991
Per_Choice_167_rb.ept,CorrectFdbk,7.299144754
Per_Choice_167_rb.ept,CorrectFdbk,0.706568226
Per_Choice_167_rb.ept,CorrectFdbk,5.5337175
Per_Choice_167_rb.ept,CorrectFdbk,6.429127481
Per_Choice_167_rb.ept,CorrectFdbk,5.398989044
Per_Choice_167_rb.ept,CorrectFdbk,8.373535549
Per_Choice_167_rb.ept,CorrectFdbk,0.223754048
Per_Choice_167_rb.ept,CorrectFdbk,5.9902129
Per_Choice_167_rb.ept,CorrectFdbk,3.905388868
Per_Choice_167_rb.ept,CorrectFdbk,1.319485064
Per_Choice_167_rb.ept,CorrectFdbk,6.659190444
Per_Choice_167_rb.ept,CorrectFdbk,4.072018102
Per_Choice_167_rb.ept,CorrectFdbk,10.79796452
Per_Choice_167_rb.ept,CorrectFdbkFood,1.207287755
Per_Choice_167_rb.ept,CorrectFdbkFood,3.792151645
Per_Choice_167_rb.ept,CorrectFdbkFood,4.389277161
Per_Choice_167_rb.ept,CorrectFdbkFood,10.97412281
Per_Choice_167_rb.ept,CorrectFdbkFood,6.367154715
Per_Choice_167_rb.ept,CorrectFdbkFood,-2.533667472
Per_Choice_167_rb.ept,CorrectFdbkFood,5.244916654
Per_Choice_167_rb.ept,CorrectFdbkFood,7.299144754
Per_Choice_167_rb.ept,CorrectFdbkFood,6.429127481
Per_Choice_167_rb.ept,CorrectFdbkFood,5.398989251
Per_Choice_167_rb.ept,CorrectFdbkFood,8.373535549
Per_Choice_167_rb.ept,CorrectFdbkFood,0.223754048
Per_Choice_167_rb.ept,CorrectFdbkFood,1.319485064
Per_Choice_167_rb.ept,CorrectFdbkFood,4.072015571
Per_Choice_167_rb.ept,IncorrectFdbk,1.13235288
Per_Choice_167_rb.ept,IncorrectFdbk,4.41607975
Per_Choice_167_rb.ept,IncorrectFdbk,0.397625874
Per_Choice_167_rb.ept,IncorrectFdbk,-1.294064841
Per_Choice_167_rb.ept,IncorrectFdbk,-2.677131494
Per_Choice_167_rb.ept,IncorrectFdbk,3.475949357
Per_Choice_167_rb.ept,IncorrectFdbk,2.441482342
Per_Choice_167_rb.ept,IncorrectFdbk,-2.555834411
Per_Choice_167_rb.ept,IncorrectFdbk,1.492552871
Per_Choice_167_rb.ept,IncorrectFdbk,-0.548345878
Per_Choice_167_rb.ept,IncorrectFdbk,-0.692781954
Per_Choice_167_rb.ept,IncorrectFdbk,0.863766955
Per_Choice_167_rb.ept,IncorrectFdbk,-0.088552697
Per_Choice_167_rb.ept,IncorrectFdbk,-0.874362562
Per_Choice_167_rb.ept,IncorrectFdbk,3.268317773
Per_Choice_167_rb.ept,IncorrectFdbk,-2.71353586
Per_Choice_167_rb.ept,IncorrectFdbk,4.340824638
Per_Choice_167_rb.ept,IncorrectFdbk,3.931673373
Per_Choice_167_rb.ept,IncorrectFdbk,2.035701957
Per_Choice_167_rb.ept,IncorrectFdbk,7.033224918
Per_Choice_168_rb.ept,CorrectFdbk,1.906312201
Per_Choice_168_rb.ept,CorrectFdbk,0.968218096
Per_Choice_168_rb.ept,CorrectFdbk,3.932518321
Per_Choice_168_rb.ept,CorrectFdbk,2.907884841
Per_Choice_168_rb.ept,CorrectFdbk,3.618638173
Per_Choice_168_rb.ept,CorrectFdbk,-0.42158895
Per_Choice_168_rb.ept,CorrectFdbk,5.456186656
Per_Choice_168_rb.ept,CorrectFdbk,1.200703923
Per_Choice_168_rb.ept,CorrectFdbk,-0.554238475
Per_Choice_168_rb.ept,CorrectFdbk,-3.674689109
Per_Choice_168_rb.ept,CorrectFdbk,2.373663002
Per_Choice_168_rb.ept,CorrectFdbk,-1.051998203
Per_Choice_168_rb.ept,CorrectFdbk,-9.096615945
Per_Choice_168_rb.ept,CorrectFdbk,1.708674155
Per_Choice_168_rb.ept,CorrectFdbk,-0.80045931
Per_Choice_168_rb.ept,CorrectFdbk,0.142450233
Per_Choice_168_rb.ept,CorrectFdbkFood,1.906312289
Per_Choice_168_rb.ept,CorrectFdbkFood,1.039453833
Per_Choice_168_rb.ept,CorrectFdbkFood,2.908481987
Per_Choice_168_rb.ept,CorrectFdbkFood,-0.421586783
Per_Choice_168_rb.ept,CorrectFdbkFood,1.200703923
Per_Choice_168_rb.ept,CorrectFdbkFood,-0.554279693
Per_Choice_168_rb.ept,CorrectFdbkFood,2.373663002
Per_Choice_168_rb.ept,CorrectFdbkFood,-1.051998203
Per_Choice_168_rb.ept,CorrectFdbkFood,-9.096615945
Per_Choice_168_rb.ept,CorrectFdbkFood,1.708674155
Per_Choice_168_rb.ept,CorrectFdbkFood,-0.800459515
Per_Choice_168_rb.ept,CorrectFdbkFood,0.142450233
Per_Choice_168_rb.ept,IncorrectFdbk,-2.983827813
Per_Choice_168_rb.ept,IncorrectFdbk,1.292685011
Per_Choice_168_rb.ept,IncorrectFdbk,1.807852957
Per_Choice_168_rb.ept,IncorrectFdbk,1.694619187
Per_Choice_168_rb.ept,IncorrectFdbk,-0.357456076
Per_Choice_168_rb.ept,IncorrectFdbk,3.826344237
Per_Choice_168_rb.ept,IncorrectFdbk,5.069666187
Per_Choice_168_rb.ept,IncorrectFdbk,-2.125866924
Per_Choice_168_rb.ept,IncorrectFdbk,2.448667742
Per_Choice_168_rb.ept,IncorrectFdbk,-3.574341554
Per_Choice_168_rb.ept,IncorrectFdbk,0.693271047
Per_Choice_168_rb.ept,IncorrectFdbk,-1.751211166
Per_Choice_168_rb.ept,IncorrectFdbk,2.342394834
Per_Choice_168_rb.ept,IncorrectFdbk,3.32373187
Per_Choice_168_rb.ept,IncorrectFdbk,-0.654210167
Per_Choice_168_rb.ept,IncorrectFdbk,-0.775660138
Per_Choice_168_rb.ept,IncorrectFdbk,8.007146275
Per_Choice_168_rb.ept,IncorrectFdbk,-2.570486078
Per_Choice_169_rb.ept,CorrectFdbk,4.19086708
Per_Choice_169_rb.ept,CorrectFdbk,6.178773348
Per_Choice_169_rb.ept,CorrectFdbk,3.813830419
Per_Choice_169_rb.ept,CorrectFdbk,5.804113621
Per_Choice_169_rb.ept,CorrectFdbk,4.248261159
Per_Choice_169_rb.ept,CorrectFdbk,-2.165318764
Per_Choice_169_rb.ept,CorrectFdbk,7.672121398
Per_Choice_169_rb.ept,CorrectFdbk,2.841415636
Per_Choice_169_rb.ept,CorrectFdbk,3.307605438
Per_Choice_169_rb.ept,CorrectFdbk,6.037381581
Per_Choice_169_rb.ept,CorrectFdbk,6.245527412
Per_Choice_169_rb.ept,CorrectFdbk,9.657617573
Per_Choice_169_rb.ept,CorrectFdbk,-0.639639631
Per_Choice_169_rb.ept,CorrectFdbk,4.706018539
Per_Choice_169_rb.ept,CorrectFdbk,2.515593546
Per_Choice_169_rb.ept,CorrectFdbk,-0.07136419
Per_Choice_169_rb.ept,CorrectFdbk,4.3036298
Per_Choice_169_rb.ept,CorrectFdbk,7.070299479
Per_Choice_169_rb.ept,CorrectFdbk,1.60639991
Per_Choice_169_rb.ept,CorrectFdbk,4.270060405
Per_Choice_169_rb.ept,CorrectFdbkFood,4.473069278
Per_Choice_169_rb.ept,CorrectFdbkFood,6.178773348
Per_Choice_169_rb.ept,CorrectFdbkFood,4.248254684
Per_Choice_169_rb.ept,CorrectFdbkFood,-2.165318764
Per_Choice_169_rb.ept,CorrectFdbkFood,7.672279874
Per_Choice_169_rb.ept,CorrectFdbkFood,2.841417782
Per_Choice_169_rb.ept,CorrectFdbkFood,3.307605438
Per_Choice_169_rb.ept,CorrectFdbkFood,6.037381581
Per_Choice_169_rb.ept,CorrectFdbkFood,6.245527412
Per_Choice_169_rb.ept,CorrectFdbkFood,4.706020662
Per_Choice_169_rb.ept,CorrectFdbkFood,-0.07136419
Per_Choice_169_rb.ept,CorrectFdbkFood,4.3036298
Per_Choice_169_rb.ept,CorrectFdbkFood,1.60639991
Per_Choice_169_rb.ept,CorrectFdbkFood,4.270060405
Per_Choice_169_rb.ept,IncorrectFdbk,7.594828289
Per_Choice_169_rb.ept,IncorrectFdbk,8.414126047
Per_Choice_169_rb.ept,IncorrectFdbk,7.4187103
Per_Choice_169_rb.ept,IncorrectFdbk,8.622683829
Per_Choice_169_rb.ept,IncorrectFdbk,7.505678665
Per_Choice_169_rb.ept,IncorrectFdbk,5.697346992
Per_Choice_169_rb.ept,IncorrectFdbk,6.998065707
Per_Choice_169_rb.ept,IncorrectFdbk,0.409562569
Per_Choice_169_rb.ept,IncorrectFdbk,5.132385235
Per_Choice_169_rb.ept,IncorrectFdbk,1.210456254
Per_Choice_169_rb.ept,IncorrectFdbk,6.652538709
Per_Choice_169_rb.ept,IncorrectFdbk,-1.302450118
Per_Choice_169_rb.ept,IncorrectFdbk,5.261524357
Per_Choice_169_rb.ept,IncorrectFdbk,1.139237451
Per_Choice_169_rb.ept,IncorrectFdbk,6.301360281
Per_Choice_169_rb.ept,IncorrectFdbk,2.394504983
Per_Choice_169_rb.ept,IncorrectFdbk,0.715434109
Per_Choice_170_rb.ept,CorrectFdbk,0.536265034
Per_Choice_170_rb.ept,CorrectFdbk,8.699011504
Per_Choice_170_rb.ept,CorrectFdbkFood,0.536265034
Per_Choice_170_rb.ept,CorrectFdbkFood,8.699011504
Per_Choice_171_rb.ept,CorrectFdbk,0.78532936
Per_Choice_171_rb.ept,CorrectFdbk,0.085359736
Per_Choice_171_rb.ept,CorrectFdbk,1.213049576
Per_Choice_171_rb.ept,CorrectFdbk,-0.108365152
Per_Choice_171_rb.ept,CorrectFdbk,4.614580655
Per_Choice_171_rb.ept,CorrectFdbk,7.574449192
Per_Choice_171_rb.ept,CorrectFdbk,1.710409813
Per_Choice_171_rb.ept,CorrectFdbk,-6.711015149
Per_Choice_171_rb.ept,CorrectFdbk,3.031437217
Per_Choice_171_rb.ept,CorrectFdbk,4.081099026
Per_Choice_171_rb.ept,CorrectFdbk,3.856293707
Per_Choice_171_rb.ept,CorrectFdbk,5.609464302
Per_Choice_171_rb.ept,CorrectFdbk,3.750690703
Per_Choice_171_rb.ept,CorrectFdbk,-0.133860555
Per_Choice_171_rb.ept,CorrectFdbk,1.753252985
Per_Choice_171_rb.ept,CorrectFdbk,-2.170458075
Per_Choice_171_rb.ept,CorrectFdbk,1.522376684
Per_Choice_171_rb.ept,CorrectFdbk,2.503908875
Per_Choice_171_rb.ept,CorrectFdbk,-4.083112723
Per_Choice_171_rb.ept,CorrectFdbk,-1.403366211
Per_Choice_171_rb.ept,CorrectFdbk,2.862080401
Per_Choice_171_rb.ept,CorrectFdbk,3.296482479
Per_Choice_171_rb.ept,CorrectFdbkFood,0.78532936
Per_Choice_171_rb.ept,CorrectFdbkFood,0.085359736
Per_Choice_171_rb.ept,CorrectFdbkFood,1.213049576
Per_Choice_171_rb.ept,CorrectFdbkFood,-0.108365152
Per_Choice_171_rb.ept,CorrectFdbkFood,1.710409813
Per_Choice_171_rb.ept,CorrectFdbkFood,3.031437217
Per_Choice_171_rb.ept,CorrectFdbkFood,4.081099026
Per_Choice_171_rb.ept,CorrectFdbkFood,-2.170458075
Per_Choice_171_rb.ept,CorrectFdbkFood,2.503908875
Per_Choice_171_rb.ept,CorrectFdbkFood,-4.083112723
Per_Choice_171_rb.ept,CorrectFdbkFood,-1.558930064
Per_Choice_171_rb.ept,CorrectFdbkFood,2.466511428
Per_Choice_171_rb.ept,IncorrectFdbk,1.3351758
Per_Choice_171_rb.ept,IncorrectFdbk,-6.778821494
Per_Choice_171_rb.ept,IncorrectFdbk,0.464925176
Per_Choice_171_rb.ept,IncorrectFdbk,0.036788751
Per_Choice_171_rb.ept,IncorrectFdbk,-1.744024423
Per_Choice_171_rb.ept,IncorrectFdbk,1.28529986
Per_Choice_171_rb.ept,IncorrectFdbk,0.237328398
Per_Choice_171_rb.ept,IncorrectFdbk,-1.913657052
Per_Choice_171_rb.ept,IncorrectFdbk,-4.473830936
Per_Choice_171_rb.ept,IncorrectFdbk,-2.025978191
Per_Choice_171_rb.ept,IncorrectFdbk,0.488675759
Per_Choice_171_rb.ept,IncorrectFdbk,8.945131592
Per_Choice_171_rb.ept,IncorrectFdbk,1.595186415
Per_Choice_171_rb.ept,IncorrectFdbk,2.847497379
Per_Choice_171_rb.ept,IncorrectFdbk,-6.203110647
Per_Choice_171_rb.ept,IncorrectFdbk,4.780819233
Per_Choice_171_rb.ept,IncorrectFdbk,0.226361857
Per_Choice_171_rb.ept,IncorrectFdbk,-0.862758584
Per_Choice_171_rb.ept,IncorrectFdbk,-4.063451541
Per_Choice_171_rb.ept,IncorrectFdbk,-1.193834457
Per_Choice_171_rb.ept,IncorrectFdbk,-4.607105314
Per_Choice_172_rb.ept,CorrectFdbk,3.751570955
Per_Choice_172_rb.ept,CorrectFdbkFood,3.751570955
Per_Choice_172_rb.ept,IncorrectFdbk,7.123407156
Per_Choice_173_rb.ept,CorrectFdbk,0.119926376
Per_Choice_173_rb.ept,CorrectFdbk,-0.412906216
Per_Choice_173_rb.ept,CorrectFdbk,-0.746352469
Per_Choice_173_rb.ept,CorrectFdbk,5.873231742
Per_Choice_173_rb.ept,CorrectFdbk,4.957320783
Per_Choice_173_rb.ept,CorrectFdbk,0.493741602
Per_Choice_173_rb.ept,CorrectFdbk,1.045667116
Per_Choice_173_rb.ept,CorrectFdbk,4.685882174
Per_Choice_173_rb.ept,CorrectFdbk,6.769628276
Per_Choice_173_rb.ept,CorrectFdbk,2.520234773
Per_Choice_173_rb.ept,CorrectFdbk,2.922356292
Per_Choice_173_rb.ept,CorrectFdbk,1.613034922
Per_Choice_173_rb.ept,CorrectFdbk,3.18571162
Per_Choice_173_rb.ept,CorrectFdbk,1.739245749
Per_Choice_173_rb.ept,CorrectFdbk,-1.314549016
Per_Choice_173_rb.ept,CorrectFdbk,1.034310943
Per_Choice_173_rb.ept,CorrectFdbk,2.048922131
Per_Choice_173_rb.ept,CorrectFdbk,3.115762649
Per_Choice_173_rb.ept,CorrectFdbk,1.217413806
Per_Choice_173_rb.ept,CorrectFdbk,8.019211054
Per_Choice_173_rb.ept,CorrectFdbk,-2.605803442
Per_Choice_173_rb.ept,CorrectFdbkFood,-0.412906216
Per_Choice_173_rb.ept,CorrectFdbkFood,-0.746352469
Per_Choice_173_rb.ept,CorrectFdbkFood,0.493741602
Per_Choice_173_rb.ept,CorrectFdbkFood,4.685882174
Per_Choice_173_rb.ept,CorrectFdbkFood,2.520234773
Per_Choice_173_rb.ept,CorrectFdbkFood,1.613034922
Per_Choice_173_rb.ept,CorrectFdbkFood,3.18571162
Per_Choice_173_rb.ept,CorrectFdbkFood,1.739228942
Per_Choice_173_rb.ept,CorrectFdbkFood,-1.314392654
Per_Choice_173_rb.ept,CorrectFdbkFood,1.034308229
Per_Choice_173_rb.ept,CorrectFdbkFood,2.048922131
Per_Choice_173_rb.ept,CorrectFdbkFood,3.115762649
Per_Choice_173_rb.ept,CorrectFdbkFood,1.217413806
Per_Choice_173_rb.ept,CorrectFdbkFood,8.019211054
Per_Choice_173_rb.ept,CorrectFdbkFood,-2.605803442
Per_Choice_173_rb.ept,IncorrectFdbk,-6.237040919
Per_Choice_173_rb.ept,IncorrectFdbk,-1.473841868
Per_Choice_173_rb.ept,IncorrectFdbk,2.41831612
Per_Choice_173_rb.ept,IncorrectFdbk,0.555455954
Per_Choice_173_rb.ept,IncorrectFdbk,2.184040005
Per_Choice_173_rb.ept,IncorrectFdbk,-6.275961073
Per_Choice_173_rb.ept,IncorrectFdbk,2.606589144
Per_Choice_173_rb.ept,IncorrectFdbk,-5.835137028
Per_Choice_173_rb.ept,IncorrectFdbk,1.544141864
Per_Choice_173_rb.ept,IncorrectFdbk,-3.998454017
Per_Choice_173_rb.ept,IncorrectFdbk,-2.270089032
Per_Choice_173_rb.ept,IncorrectFdbk,-0.039318722
Per_Choice_173_rb.ept,IncorrectFdbk,-0.537748616
Per_Choice_173_rb.ept,IncorrectFdbk,3.468408293
Per_Choice_173_rb.ept,IncorrectFdbk,-4.479327408
Per_Choice_173_rb.ept,IncorrectFdbk,1.570251068
Per_Choice_173_rb.ept,IncorrectFdbk,4.060387556
Per_Choice_173_rb.ept,IncorrectFdbk,2.830740356
Per_Choice_173_rb.ept,IncorrectFdbk,0.055958461
Per_Choice_173_rb.ept,IncorrectFdbk,1.235091891
Per_Choice_173_rb.ept,IncorrectFdbk,-2.303741069
Per_Choice_173_rb.ept,IncorrectFdbk,0.107726364
Per_Choice_174_rb.ept,CorrectFdbk,-3.263850647
Per_Choice_174_rb.ept,CorrectFdbk,8.323792365
Per_Choice_174_rb.ept,CorrectFdbk,8.4593532
Per_Choice_174_rb.ept,CorrectFdbk,12.48665432
Per_Choice_174_rb.ept,CorrectFdbk,3.563622154
Per_Choice_174_rb.ept,CorrectFdbk,13.60203212
Per_Choice_174_rb.ept,CorrectFdbk,1.717095485
Per_Choice_174_rb.ept,CorrectFdbk,9.957478405
Per_Choice_174_rb.ept,CorrectFdbk,11.03053042
Per_Choice_174_rb.ept,CorrectFdbk,5.645279374
Per_Choice_174_rb.ept,CorrectFdbk,-1.293939461
Per_Choice_174_rb.ept,CorrectFdbk,5.240561678
Per_Choice_174_rb.ept,CorrectFdbk,-0.474611596
Per_Choice_174_rb.ept,CorrectFdbk,13.97367992
Per_Choice_174_rb.ept,CorrectFdbk,9.862599863
Per_Choice_174_rb.ept,CorrectFdbk,0.696681206
Per_Choice_174_rb.ept,CorrectFdbk,5.692922561
Per_Choice_174_rb.ept,CorrectFdbk,4.633487306
Per_Choice_174_rb.ept,CorrectFdbk,4.906583277
Per_Choice_174_rb.ept,CorrectFdbk,7.055935633
Per_Choice_174_rb.ept,CorrectFdbkFood,-3.492301567
Per_Choice_174_rb.ept,CorrectFdbkFood,8.4593532
Per_Choice_174_rb.ept,CorrectFdbkFood,12.48665432
Per_Choice_174_rb.ept,CorrectFdbkFood,13.60203212
Per_Choice_174_rb.ept,CorrectFdbkFood,1.717095485
Per_Choice_174_rb.ept,CorrectFdbkFood,9.957478405
Per_Choice_174_rb.ept,CorrectFdbkFood,11.03053042
Per_Choice_174_rb.ept,CorrectFdbkFood,5.645279374
Per_Choice_174_rb.ept,CorrectFdbkFood,-1.293939461
Per_Choice_174_rb.ept,CorrectFdbkFood,5.240561678
Per_Choice_174_rb.ept,CorrectFdbkFood,-0.474611596
Per_Choice_174_rb.ept,CorrectFdbkFood,13.97367992
Per_Choice_174_rb.ept,CorrectFdbkFood,9.862599863
Per_Choice_174_rb.ept,CorrectFdbkFood,0.696681206
Per_Choice_174_rb.ept,CorrectFdbkFood,4.633487306
Per_Choice_174_rb.ept,CorrectFdbkFood,4.906583277
Per_Choice_174_rb.ept,IncorrectFdbk,-2.00692802
Per_Choice_174_rb.ept,IncorrectFdbk,-3.575923834
Per_Choice_174_rb.ept,IncorrectFdbk,11.47248106
Per_Choice_174_rb.ept,IncorrectFdbk,-5.219324103
